duplicate_group_id,row_ids,group_size,assigned_split,leakage_detected,image_paths_exist,notes
singleton_1232,[1232],1,Train,False,True,All paths resolved
singleton_3084,[3084],1,Train,False,True,All paths resolved
dup_group_55,"[1717, 2617]",2,Test,False,True,All paths resolved
singleton_2593,[2593],1,Train,False,True,All paths resolved
singleton_2278,[2278],1,Train,False,True,All paths resolved
singleton_2868,[2868],1,Train,False,True,All paths resolved
singleton_2556,[2556],1,Train,False,True,All paths resolved
singleton_689,[689],1,Train,False,True,All paths resolved
singleton_2854,[2854],1,Train,False,True,All paths resolved
singleton_685,[685],1,Test,False,True,All paths resolved
singleton_439,[439],1,Train,False,True,All paths resolved
singleton_612,[612],1,Val,False,True,All paths resolved
singleton_3634,[3634],1,Train,False,True,All paths resolved
singleton_150,[150],1,Test,False,True,All paths resolved
singleton_324,[324],1,Train,False,True,All paths resolved
singleton_1693,[1693],1,Test,False,True,All paths resolved
singleton_1514,[1514],1,Train,False,True,All paths resolved
singleton_1207,[1207],1,Train,False,True,All paths resolved
singleton_2683,[2683],1,Train,False,True,All paths resolved
singleton_302,[302],1,Val,False,True,All paths resolved
singleton_1100,[1100],1,Train,False,True,All paths resolved
singleton_1282,[1282],1,Train,False,True,All paths resolved
singleton_1293,[1293],1,Train,False,True,All paths resolved
singleton_428,[428],1,Test,False,True,All paths resolved
singleton_3093,[3093],1,Train,False,True,All paths resolved
singleton_2825,[2825],1,Train,False,True,All paths resolved
singleton_481,[481],1,Train,False,True,All paths resolved
singleton_449,[449],1,Train,False,True,All paths resolved
singleton_1701,[1701],1,Val,False,True,All paths resolved
singleton_1687,[1687],1,Test,False,True,All paths resolved
dup_group_49,"[1711, 2611]",2,Train,False,True,All paths resolved
singleton_1176,[1176],1,Val,False,True,All paths resolved
singleton_252,[252],1,Test,False,True,All paths resolved
dup_group_217,"[2579, 3025]",2,Train,False,True,All paths resolved
singleton_350,[350],1,Train,False,True,All paths resolved
singleton_1512,[1512],1,Train,False,True,All paths resolved
singleton_212,[212],1,Val,False,True,All paths resolved
singleton_1951,[1951],1,Train,False,True,All paths resolved
singleton_2352,[2352],1,Train,False,True,All paths resolved
singleton_2675,[2675],1,Train,False,True,All paths resolved
singleton_2886,[2886],1,Train,False,True,All paths resolved
singleton_3633,[3633],1,Train,False,True,All paths resolved
singleton_1539,[1539],1,Train,False,True,All paths resolved
dup_group_206,"[2542, 2895, 3292]",3,Train,False,True,All paths resolved
singleton_3469,[3469],1,Train,False,True,All paths resolved
singleton_292,[292],1,Train,False,True,All paths resolved
singleton_2982,[2982],1,Train,False,True,All paths resolved
singleton_684,[684],1,Test,False,True,All paths resolved
singleton_3468,[3468],1,Train,False,True,All paths resolved
singleton_2570,[2570],1,Train,False,True,All paths resolved
singleton_788,[788],1,Train,False,True,All paths resolved
singleton_1205,[1205],1,Train,False,True,All paths resolved
singleton_2045,[2045],1,Test,False,True,All paths resolved
singleton_2971,[2971],1,Train,False,True,All paths resolved
singleton_2493,[2493],1,Train,False,True,All paths resolved
singleton_2354,[2354],1,Test,False,True,All paths resolved
singleton_580,[580],1,Test,False,True,All paths resolved
singleton_3498,[3498],1,Train,False,True,All paths resolved
singleton_3102,[3102],1,Test,False,True,All paths resolved
singleton_1328,[1328],1,Train,False,True,All paths resolved
singleton_1833,[1833],1,Train,False,True,All paths resolved
singleton_498,[498],1,Train,False,True,All paths resolved
singleton_573,[573],1,Train,False,True,All paths resolved
singleton_22,[22],1,Test,False,True,All paths resolved
singleton_3436,[3436],1,Train,False,True,All paths resolved
singleton_2780,[2780],1,Train,False,True,All paths resolved
singleton_417,[417],1,Train,False,True,All paths resolved
singleton_792,[792],1,Test,False,True,All paths resolved
singleton_2820,[2820],1,Train,False,True,All paths resolved
singleton_575,[575],1,Train,False,True,All paths resolved
singleton_3505,[3505],1,Test,False,True,All paths resolved
singleton_1671,[1671],1,Train,False,True,All paths resolved
singleton_1946,[1946],1,Train,False,True,All paths resolved
singleton_2852,[2852],1,Train,False,True,All paths resolved
singleton_3573,[3573],1,Train,False,True,All paths resolved
singleton_838,[838],1,Train,False,True,All paths resolved
dup_group_266,"[3012, 3062]",2,Val,False,True,All paths resolved
singleton_1914,[1914],1,Train,False,True,All paths resolved
singleton_404,[404],1,Train,False,True,All paths resolved
singleton_3553,[3553],1,Train,False,True,All paths resolved
singleton_2084,[2084],1,Train,False,True,All paths resolved
singleton_482,[482],1,Train,False,True,All paths resolved
singleton_2536,[2536],1,Train,False,True,All paths resolved
dup_group_221,"[2827, 2830]",2,Train,False,True,All paths resolved
singleton_2077,[2077],1,Train,False,True,All paths resolved
singleton_2284,[2284],1,Test,False,True,All paths resolved
singleton_1260,[1260],1,Train,False,True,All paths resolved
singleton_583,[583],1,Test,False,True,All paths resolved
singleton_3513,[3513],1,Test,False,True,All paths resolved
singleton_2271,[2271],1,Train,False,True,All paths resolved
singleton_1242,[1242],1,Test,False,True,All paths resolved
dup_group_255,"[3001, 3051]",2,Train,False,True,All paths resolved
singleton_128,[128],1,Train,False,True,All paths resolved
singleton_1076,[1076],1,Train,False,True,All paths resolved
dup_group_186,"[2419, 3334]",2,Train,False,True,All paths resolved
singleton_3748,[3748],1,Test,False,True,All paths resolved
dup_group_0,"[89, 94]",2,Train,False,True,All paths resolved
singleton_1838,[1838],1,Test,False,True,All paths resolved
singleton_205,[205],1,Test,False,True,All paths resolved
singleton_47,[47],1,Train,False,True,All paths resolved
singleton_2226,[2226],1,Train,False,True,All paths resolved
singleton_3449,[3449],1,Test,False,True,All paths resolved
singleton_1262,[1262],1,Train,False,True,All paths resolved
singleton_147,[147],1,Train,False,True,All paths resolved
dup_group_96,"[1764, 2553, 3110, 3303]",4,Train,False,True,All paths resolved
singleton_688,[688],1,Test,False,True,All paths resolved
singleton_2033,[2033],1,Train,False,True,All paths resolved
singleton_3649,[3649],1,Train,False,True,All paths resolved
dup_group_197,"[2430, 3345]",2,Train,False,True,All paths resolved
singleton_215,[215],1,Train,False,True,All paths resolved
singleton_1612,[1612],1,Train,False,True,All paths resolved
singleton_1865,[1865],1,Train,False,True,All paths resolved
singleton_2123,[2123],1,Train,False,True,All paths resolved
singleton_3379,[3379],1,Train,False,True,All paths resolved
singleton_8,[8],1,Val,False,True,All paths resolved
singleton_166,[166],1,Train,False,True,All paths resolved
singleton_757,[757],1,Train,False,True,All paths resolved
singleton_1636,[1636],1,Train,False,True,All paths resolved
singleton_49,[49],1,Test,False,True,All paths resolved
singleton_1312,[1312],1,Train,False,True,All paths resolved
singleton_657,[657],1,Test,False,True,All paths resolved
singleton_766,[766],1,Train,False,True,All paths resolved
singleton_3482,[3482],1,Train,False,True,All paths resolved
dup_group_232,"[2912, 3248]",2,Train,False,True,All paths resolved
singleton_1622,[1622],1,Train,False,True,All paths resolved
singleton_1836,[1836],1,Train,False,True,All paths resolved
singleton_2931,[2931],1,Val,False,True,All paths resolved
singleton_1524,[1524],1,Train,False,True,All paths resolved
singleton_1876,[1876],1,Val,False,True,All paths resolved
singleton_2276,[2276],1,Train,False,True,All paths resolved
singleton_2133,[2133],1,Train,False,True,All paths resolved
singleton_189,[189],1,Train,False,True,All paths resolved
singleton_1085,[1085],1,Val,False,True,All paths resolved
dup_group_66,"[1730, 2630]",2,Val,False,True,All paths resolved
singleton_2313,[2313],1,Train,False,True,All paths resolved
singleton_667,[667],1,Train,False,True,All paths resolved
singleton_2353,[2353],1,Train,False,True,All paths resolved
singleton_3554,[3554],1,Train,False,True,All paths resolved
singleton_2158,[2158],1,Train,False,True,All paths resolved
singleton_497,[497],1,Train,False,True,All paths resolved
singleton_442,[442],1,Test,False,True,All paths resolved
singleton_632,[632],1,Train,False,True,All paths resolved
singleton_3227,[3227],1,Test,False,True,All paths resolved
singleton_699,[699],1,Train,False,True,All paths resolved
singleton_3639,[3639],1,Train,False,True,All paths resolved
singleton_342,[342],1,Val,False,True,All paths resolved
singleton_313,[313],1,Test,False,True,All paths resolved
singleton_2804,[2804],1,Val,False,True,All paths resolved
singleton_1115,[1115],1,Train,False,True,All paths resolved
singleton_3085,[3085],1,Test,False,True,All paths resolved
singleton_2736,[2736],1,Train,False,True,All paths resolved
singleton_2948,[2948],1,Test,False,True,All paths resolved
singleton_3378,[3378],1,Train,False,True,All paths resolved
singleton_564,[564],1,Train,False,True,All paths resolved
singleton_499,[499],1,Train,False,True,All paths resolved
singleton_1062,[1062],1,Train,False,True,All paths resolved
singleton_1491,[1491],1,Test,False,True,All paths resolved
singleton_1690,[1690],1,Test,False,True,All paths resolved
singleton_2824,[2824],1,Train,False,True,All paths resolved
singleton_2483,[2483],1,Train,False,True,All paths resolved
singleton_1915,[1915],1,Train,False,True,All paths resolved
singleton_90,[90],1,Train,False,True,All paths resolved
singleton_2281,[2281],1,Train,False,True,All paths resolved
singleton_2722,[2722],1,Test,False,True,All paths resolved
singleton_3272,[3272],1,Train,False,True,All paths resolved
singleton_1608,[1608],1,Train,False,True,All paths resolved
dup_group_125,"[1802, 3141]",2,Train,False,True,All paths resolved
singleton_1332,[1332],1,Test,False,True,All paths resolved
singleton_969,[969],1,Train,False,True,All paths resolved
singleton_1933,[1933],1,Test,False,True,All paths resolved
singleton_1586,[1586],1,Test,False,True,All paths resolved
singleton_492,[492],1,Train,False,True,All paths resolved
singleton_1885,[1885],1,Val,False,True,All paths resolved
singleton_2590,[2590],1,Test,False,True,All paths resolved
singleton_2958,[2958],1,Train,False,True,All paths resolved
singleton_3240,[3240],1,Train,False,True,All paths resolved
singleton_1632,[1632],1,Train,False,True,All paths resolved
singleton_542,[542],1,Val,False,True,All paths resolved
singleton_1273,[1273],1,Train,False,True,All paths resolved
singleton_100,[100],1,Test,False,True,All paths resolved
singleton_1432,[1432],1,Val,False,True,All paths resolved
singleton_2526,[2526],1,Train,False,True,All paths resolved
singleton_107,[107],1,Train,False,True,All paths resolved
singleton_1226,[1226],1,Train,False,True,All paths resolved
singleton_162,[162],1,Train,False,True,All paths resolved
singleton_1108,[1108],1,Train,False,True,All paths resolved
singleton_3397,[3397],1,Train,False,True,All paths resolved
singleton_1532,[1532],1,Train,False,True,All paths resolved
singleton_1639,[1639],1,Train,False,True,All paths resolved
singleton_1069,[1069],1,Train,False,True,All paths resolved
singleton_2812,[2812],1,Train,False,True,All paths resolved
singleton_2782,[2782],1,Val,False,True,All paths resolved
dup_group_246,"[2983, 3031]",2,Val,False,True,All paths resolved
singleton_380,[380],1,Train,False,True,All paths resolved
singleton_988,[988],1,Train,False,True,All paths resolved
singleton_1215,[1215],1,Test,False,True,All paths resolved
singleton_1489,[1489],1,Train,False,True,All paths resolved
singleton_861,[861],1,Val,False,True,All paths resolved
dup_group_150,"[1835, 1847]",2,Train,False,True,All paths resolved
singleton_2000,[2000],1,Train,False,True,All paths resolved
singleton_1907,[1907],1,Test,False,True,All paths resolved
singleton_2020,[2020],1,Train,False,True,All paths resolved
singleton_1394,[1394],1,Train,False,True,All paths resolved
singleton_3638,[3638],1,Test,False,True,All paths resolved
singleton_24,[24],1,Val,False,True,All paths resolved
singleton_694,[694],1,Train,False,True,All paths resolved
singleton_484,[484],1,Train,False,True,All paths resolved
singleton_784,[784],1,Train,False,True,All paths resolved
singleton_1972,[1972],1,Val,False,True,All paths resolved
singleton_3410,[3410],1,Train,False,True,All paths resolved
singleton_1408,[1408],1,Train,False,True,All paths resolved
singleton_2848,[2848],1,Train,False,True,All paths resolved
singleton_1849,[1849],1,Train,False,True,All paths resolved
singleton_3225,[3225],1,Train,False,True,All paths resolved
singleton_2673,[2673],1,Test,False,True,All paths resolved
singleton_3698,[3698],1,Train,False,True,All paths resolved
singleton_595,[595],1,Train,False,True,All paths resolved
singleton_3190,[3190],1,Train,False,True,All paths resolved
singleton_3398,[3398],1,Train,False,True,All paths resolved
singleton_1902,[1902],1,Train,False,True,All paths resolved
singleton_897,[897],1,Train,False,True,All paths resolved
singleton_2925,[2925],1,Train,False,True,All paths resolved
singleton_3454,[3454],1,Train,False,True,All paths resolved
singleton_2113,[2113],1,Train,False,True,All paths resolved
singleton_19,[19],1,Val,False,True,All paths resolved
singleton_2818,[2818],1,Val,False,True,All paths resolved
singleton_2041,[2041],1,Train,False,True,All paths resolved
singleton_30,[30],1,Train,False,True,All paths resolved
singleton_3369,[3369],1,Test,False,True,All paths resolved
singleton_1924,[1924],1,Train,False,True,All paths resolved
singleton_541,[541],1,Train,False,True,All paths resolved
singleton_2452,[2452],1,Train,False,True,All paths resolved
dup_group_225,"[2899, 3236]",2,Train,False,True,All paths resolved
singleton_2334,[2334],1,Train,False,True,All paths resolved
singleton_2050,[2050],1,Train,False,True,All paths resolved
singleton_3577,[3577],1,Train,False,True,All paths resolved
singleton_35,[35],1,Train,False,True,All paths resolved
singleton_29,[29],1,Train,False,True,All paths resolved
